index,date,team_name,opp_name,goals,opp_goals,game_outcome,overtimes,empty1,shots,pen_min,goals_pp,chances_pp,goals_sh,empty2,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,season,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
rs.69,20100316,SJS,DAL,2,8,L,,,47,22,1,,0,,31,33,2,,2,2010,59,37,61.5,48,30,61.5,29,21,58.0,53.8,84.8
rs.70,20100318,SJS,VAN,2,3,L,,,34,8,0,,0,,26,6,2,,0,2010,65,38,63.1,51,26,66.2,30,19,61.2,67.8,101.6
rs.71,20100319,SJS,CGY,3,4,L,,,28,11,0,,0,,24,11,0,,0,2010,43,31,58.1,31,29,51.7,27,21,56.3,75.0,95.1
rs.72,20100321,SJS,EDM,1,5,L,,,28,23,0,,0,,25,27,0,,0,2010,64,31,67.4,44,29,60.3,21,27,43.8,70.7,83.3
rs.73,20100323,SJS,MIN,4,1,W,,,17,8,0,,0,,19,10,1,,0,2010,37,30,55.2,24,24,50.0,22,18,55.0,49.7,136.4
rs.74,20100325,SJS,DAL,3,0,W,,,41,13,2,,0,,27,31,0,,0,2010,41,40,50.6,34,31,52.3,22,21,51.2,53.9,104.0
rs.75,20100327,SJS,VAN,4,2,W,,,30,8,1,,0,,37,6,1,,0,2010,49,58,45.8,36,46,43.9,30,23,56.6,46.1,107.6
rs.76,20100328,SJS,COL,4,3,W,,,32,8,1,,0,,45,4,1,,0,2010,55,54,50.5,40,42,48.8,21,29,42.0,41.9,104.6
rs.77,20100331,SJS,DAL,1,5,L,,,30,19,1,,0,,29,17,1,,1,2010,32,39,45.1,25,34,42.4,21,14,60.0,26.3,85.0
rs.78,20100402,SJS,MIN,3,2,W,,,28,12,0,,0,,29,6,1,,0,2010,40,32,55.6,34,22,60.7,20,13,60.6,68.4,106.1
rs.79,20100404,SJS,COL,4,5,L,OT,,22,22,0,,0,,40,6,1,,0,2010,34,44,43.6,25,37,40.3,23,22,51.1,36.8,106.8
rs.80,20100406,SJS,CGY,2,1,W,,,26,8,1,,0,,39,4,1,,0,2010,37,56,39.8,30,43,41.1,20,24,45.5,37.9,105.3
rs.81,20100408,SJS,VAN,4,2,W,,,31,58,0,,0,,32,38,0,,0,2010,35,46,43.2,26,36,41.9,17,14,54.8,63.4,112.0
rs.82,20100410,SJS,PHX,3,2,W,SO,,30,0,0,,0,,29,4,0,,0,2010,52,55,48.6,38,42,47.5,17,18,48.6,40.0,100.5
po.1,20100414,SJS,COL,1,2,L,,,26,6,0,,0,,30,6,1,,0,2010,46,41,52.9,30,32,48.4,21,22,48.8,41.5,101.9
po.2,20100416,SJS,COL,6,5,W,OT,,52,10,2,,0,,22,16,0,,0,2010,58,26,69.0,39,20,66.1,31,22,58.5,64.9,84.4
po.3,20100418,SJS,COL,0,1,L,OT,,51,6,0,,0,,17,14,0,,0,2010,65,25,72.2,50,17,74.6,18,23,43.9,66.7,91.7
po.4,20100420,SJS,COL,2,1,W,OT,,45,8,1,,0,,34,8,1,,0,2010,76,52,59.4,55,42,56.7,26,30,46.4,69.1,102.3
po.5,20100422,SJS,COL,5,0,W,,,37,8,2,,0,,28,17,0,,0,2010,50,38,56.8,37,32,53.6,22,16,57.9,35.1,111.1
po.6,20100424,SJS,COL,5,2,W,,,34,6,0,,0,,18,6,0,,0,2010,55,33,62.5,41,24,63.1,34,24,58.6,41.0,105.5
po.7,20100429,SJS,DET,4,3,W,,,27,14,2,,0,,23,16,0,,0,2010,43,53,44.8,28,38,42.4,25,28,47.2,50.0,95.3
po.8,20100502,SJS,DET,4,3,W,,,45,8,2,,0,,31,20,1,,0,2010,42,45,48.3,30,33,47.6,28,15,65.1,47.4,103.7
po.9,20100504,SJS,DET,4,3,W,OT,,33,4,0,,0,,35,12,0,,0,2010,47,67,41.2,35,49,41.7,26,24,52.0,43.0,106.0
po.10,20100506,SJS,DET,1,7,L,,,29,49,1,,0,,37,33,3,,0,2010,33,26,55.9,29,18,61.7,20,20,50.0,60.7,69.2
po.11,20100508,SJS,DET,2,1,W,,,32,8,1,,0,,34,8,0,,0,2010,46,47,49.5,37,34,52.1,21,18,53.8,53.6,100.0
po.12,20100516,SJS,CHI,1,2,L,,,45,0,1,,0,,40,10,0,,0,2010,55,73,43.0,41,50,45.1,31,28,52.5,36.4,94.9
po.13,20100518,SJS,CHI,2,4,L,,,27,22,1,,0,,22,6,1,,0,2010,55,43,56.1,36,27,57.1,21,18,53.8,36.8,89.7
po.14,20100521,SJS,CHI,2,3,L,OT,,46,4,1,,0,,38,12,1,,0,2010,64,55,53.8,45,46,49.5,26,35,42.6,45.0,97.6
po.15,20100523,SJS,CHI,2,4,L,,,18,10,0,,1,,27,4,1,,0,2010,35,47,42.7,19,30,38.8,23,22,51.1,56.7,93.6
rs.1,20091002,STL,DET,4,3,W,,,23,10,1,,0,,34,8,1,,1,2010,37,47,44.0,26,34,43.3,18,23,43.9,33.3,113.6
rs.2,20091003,STL,DET,5,3,W,,,32,12,3,,0,,33,12,1,,0,2010,34,42,44.7,27,32,45.8,17,29,37.0,42.9,101.8
rs.3,20091008,STL,ATL,2,4,L,,,31,4,0,,0,,22,6,1,,0,2010,41,30,57.7,38,21,64.4,16,22,42.1,52.2,89.2
rs.4,20091010,STL,LAK,1,2,L,,,30,12,0,,1,,26,10,1,,0,2010,31,27,53.4,24,22,52.2,22,16,57.9,50.3,94.1
rs.5,20091015,STL,PHX,2,3,L,OT,,24,8,0,,0,,34,4,1,,0,2010,36,54,40.0,27,45,37.5,20,19,51.3,43.1,104.4
rs.6,20091017,STL,ANA,5,0,W,,,32,17,2,,0,,26,19,0,,0,2010,47,33,58.8,40,29,58.0,14,21,40.0,76.9,112.0
rs.7,20091020,STL,PIT,1,5,L,,,23,10,0,,0,,43,6,2,,0,2010,46,53,46.5,29,43,40.3,24,15,61.5,59.3,95.9
rs.8,20091023,STL,MIN,3,1,W,,,26,11,0,,1,,21,17,0,,0,2010,32,35,47.8,25,24,51.0,16,20,44.4,45.5,107.5
rs.9,20091024,STL,DAL,1,4,L,,,28,55,0,,0,,31,31,1,,0,2010,43,37,53.8,32,29,52.5,19,23,45.2,40.4,92.2
rs.10,20091028,STL,CAR,5,2,W,,,18,22,0,,0,,36,12,2,,0,2010,34,57,37.4,28,42,40.0,19,25,43.2,25.9,127.8
rs.11,20091029,STL,PHX,0,2,L,,,32,4,0,,0,,29,6,0,,0,2010,51,51,50.0,38,41,48.1,25,20,55.6,36.7,92.3
rs.12,20091031,STL,FLA,0,4,L,,,34,6,0,,0,,27,6,0,,0,2010,58,40,59.2,40,33,54.8,24,27,47.1,66.4,85.2
rs.13,20091105,STL,CGY,1,2,L,OT,,31,17,1,,0,,31,15,0,,0,2010,45,35,56.3,29,28,50.9,24,25,49.0,40.8,90.9
rs.14,20091107,STL,PHI,1,2,L,SO,,31,19,0,,0,,36,17,1,,0,2010,61,56,52.1,38,43,46.9,29,29,50.0,39.1,103.6
rs.15,20091108,STL,ATL,2,3,L,SO,,32,12,1,,0,,40,8,0,,0,2010,37,49,43.0,32,37,46.4,24,17,58.5,36.5,97.7
rs.16,20091110,STL,VAN,6,1,W,,,30,44,2,,0,,23,68,0,,0,2010,34,38,47.2,29,30,49.2,21,18,53.8,36.0,111.4
rs.17,20091112,STL,NSH,1,3,L,,,22,21,0,,0,,37,10,0,,0,2010,31,56,35.6,26,43,37.7,23,24,48.9,55.7,95.7
rs.18,20091114,STL,SJS,1,3,L,,,39,15,0,,0,,17,17,2,,0,2010,41,29,58.6,29,21,58.0,14,21,40.0,72.0,95.9
rs.19,20091119,STL,PHX,3,2,W,OT,,30,8,0,,0,,36,8,0,,0,2010,45,43,51.1,38,38,50.0,18,16,52.9,55.6,105.6
rs.20,20091121,STL,NYI,4,1,W,,,26,6,0,,0,,24,8,0,,0,2010,47,45,51.1,38,36,51.4,23,23,50.0,65.3,112.1
rs.21,20091123,STL,BOS,2,4,L,,,31,11,0,,0,,23,11,2,,1,2010,56,35,61.5,38,27,58.5,19,27,41.3,54.2,102.1
rs.22,20091125,STL,DAL,4,3,W,SO,,38,22,1,,0,,37,16,1,,0,2010,61,51,54.5,49,43,53.3,34,25,57.6,37.8,99.0
rs.23,20091127,STL,NSH,3,1,W,,,38,15,0,,0,,38,11,0,,0,2010,40,55,42.1,36,41,46.8,23,20,53.5,51.7,107.4
rs.24,20091128,STL,DET,3,4,L,SO,,35,2,0,,0,,36,4,1,,0,2010,46,71,39.3,40,57,41.2,28,39,41.8,38.0,104.6
rs.25,20091130,STL,CBJ,2,5,L,,,29,10,1,,0,,27,8,0,,0,2010,34,29,54.0,27,23,54.0,18,29,38.3,60.5,78.0
rs.26,20091203,STL,SJS,3,2,W,SO,,30,17,0,,1,,34,23,0,,0,2010,62,35,63.9,44,27,62.0,20,19,51.3,64.9,92.6
rs.27,20091205,STL,LAK,5,4,W,SO,,31,4,1,,0,,40,10,0,,1,2010,47,58,44.8,39,48,44.8,37,23,61.7,40.3,102.9
rs.28,20091207,STL,COL,0,4,L,,,35,2,0,,0,,22,2,1,,0,2010,75,29,72.1,58,26,69.0,22,17,56.4,59.3,84.2
rs.29,20091209,STL,DET,1,0,W,,,26,12,0,,0,,42,8,0,,0,2010,35,56,38.5,25,41,37.9,26,14,65.0,29.6,105.3
rs.30,20091211,STL,EDM,3,5,L,,,30,15,1,,0,,38,33,0,,0,2010,45,46,49.5,32,39,45.1,21,33,38.9,49.8,93.1
rs.31,20091215,STL,CGY,4,3,W,,,34,13,1,,0,,23,15,1,,0,2010,43,35,55.1,33,24,57.9,23,20,53.5,42.9,101.3
rs.32,20091216,STL,CHI,0,3,L,,,27,38,0,,0,,35,24,1,,0,2010,43,39,52.4,31,35,47.0,18,31,36.7,50.7,92.9
rs.33,20091218,STL,TBL,3,6,L,,,26,25,2,,0,,24,19,0,,0,2010,41,33,55.4,33,26,55.9,17,22,43.6,67.9,74.3
rs.34,20091220,STL,VAN,3,1,W,,,26,10,1,,0,,30,8,0,,0,2010,37,46,44.6,30,33,47.6,30,26,53.6,35.7,104.7
rs.35,20091221,STL,EDM,7,2,W,,,26,21,4,,0,,25,25,0,,0,2010,46,45,50.5,30,33,47.6,26,21,55.3,65.2,107.6
rs.36,20091223,STL,CGY,2,1,W,SO,,27,4,0,,0,,24,4,0,,0,2010,43,51,45.7,34,32,51.5,21,24,46.7,40.4,99.3
rs.37,20091226,STL,MIN,3,4,L,,,18,10,0,,0,,20,10,0,,0,2010,31,31,50.0,23,24,48.9,15,28,34.9,46.4,94.8
rs.38,20091227,STL,BUF,3,5,L,,,35,15,0,,0,,24,17,1,,1,2010,56,26,68.3,42,20,67.7,27,22,55.1,52.8,92.0
rs.39,20091229,STL,NSH,3,4,L,,,27,16,1,,0,,30,8,1,,0,2010,34,40,45.9,25,29,46.3,21,18,53.8,73.8,96.8
rs.40,20091231,STL,VAN,3,4,L,OT,,25,31,1,,0,,30,39,1,,0,2010,32,36,47.1,25,28,47.2,21,19,52.5,47.6,96.0
rs.41,20100102,STL,CHI,3,6,L,,,22,44,1,,0,,33,63,1,,0,2010,41,45,47.7,31,39,44.3,22,14,61.1,41.0,96.4
rs.42,20100106,STL,SJS,1,2,L,OT,,29,15,1,,0,,44,17,1,,0,2010,44,53,45.4,27,37,42.2,18,19,48.6,36.5,96.3
rs.43,20100107,STL,ANA,2,4,L,,,22,15,0,,1,,29,11,0,,0,2010,26,47,35.6,21,37,36.2,22,17,56.4,42.1,88.5
rs.44,20100109,STL,LAK,4,3,W,,,32,25,0,,0,,24,21,1,,0,2010,45,36,55.6,35,31,53.0,14,24,36.8,64.0,105.4
rs.45,20100112,STL,CBJ,4,1,W,,,23,42,1,,0,,27,38,1,,0,2010,40,30,57.1,30,23,56.6,24,25,49.0,46.8,114.3
rs.46,20100114,STL,MIN,1,0,W,,,37,10,0,,0,,19,16,0,,0,2010,56,35,61.5,44,24,64.7,25,29,46.3,60.6,102.9
rs.47,20100116,STL,NYR,4,1,W,,,25,4,1,,0,,22,8,0,,0,2010,35,47,42.7,29,35,45.3,23,16,59.0,41.7,111.2
rs.48,20100118,STL,CBJ,2,4,L,,,32,8,1,,0,,30,8,1,,0,2010,45,49,47.9,34,34,50.0,15,31,32.6,53.8,91.3
rs.49,20100120,STL,MTL,4,3,W,OT,,28,15,1,,0,,38,15,1,,0,2010,43,47,47.8,29,35,45.3,21,28,42.9,54.9,107.9
rs.50,20100121,STL,OTT,2,3,L,,,29,15,0,,0,,30,13,3,,0,2010,41,47,46.6,29,32,47.5,28,25,52.8,40.6,109.1
rs.51,20100123,STL,ANA,3,4,L,SO,,21,11,0,,0,,37,7,0,,0,2010,40,57,41.2,29,44,39.7,22,27,44.9,32.3,106.3
rs.52,20100125,STL,CGY,2,0,W,,,29,16,0,,0,,34,16,0,,0,2010,44,64,40.7,35,46,43.2,24,27,47.1,38.5,108.3
rs.53,20100127,STL,VAN,2,3,L,,,27,14,1,,0,,34,8,1,,0,2010,46,36,56.1,31,31,50.0,21,24,46.7,51.7,96.0
rs.54,20100128,STL,EDM,2,1,W,,,20,6,0,,0,,25,4,0,,0,2010,46,52,46.9,29,35,45.3,16,20,44.4,35.0,107.1
rs.55,20100130,STL,CBJ,2,3,L,OT,,27,27,2,,0,,19,15,1,,0,2010,43,24,64.2,34,18,65.4,13,23,36.1,49.5,83.3
rs.56,20100203,STL,CHI,3,2,W,,,19,4,1,,0,,34,6,0,,1,2010,27,45,37.5,25,37,40.3,22,24,47.8,41.9,108.9
rs.57,20100204,STL,SJS,2,4,L,,,37,8,1,,0,,31,10,1,,0,2010,49,43,53.3,40,33,54.8,15,21,41.7,58.8,90.0
rs.58,20100206,STL,CHI,1,2,L,,,35,22,1,,0,,30,26,0,,0,2010,32,28,53.3,25,23,52.1,14,20,41.2,37.1,88.9
rs.59,20100208,STL,COL,2,5,L,,,34,22,0,,0,,33,16,1,,0,2010,39,39,50.0,31,31,50.0,24,21,53.3,61.5,91.3
rs.60,20100209,STL,DET,4,3,W,SO,,45,13,1,,0,,42,15,0,,0,2010,54,50,51.9,41,37,52.6,30,25,54.5,45.9,97.4
rs.61,20100212,STL,TOR,4,0,W,,,33,38,0,,2,,30,38,0,,0,2010,42,39,51.9,32,31,50.8,22,18,55.0,48.3,107.4
rs.62,20100213,STL,WSH,4,3,W,SO,,36,30,1,,0,,34,31,2,,0,2010,45,44,50.6,33,33,50.0,22,33,40.0,48.6,103.6
rs.63,20100302,STL,PHX,5,2,W,,,35,12,1,,0,,39,12,0,,0,2010,38,46,45.2,35,41,46.1,22,15,59.5,43.5,109.8
rs.64,20100304,STL,DAL,6,1,W,,,27,18,0,,0,,30,18,0,,0,2010,49,37,57.0,33,28,54.1,23,19,54.8,45.8,127.0
rs.65,20100306,STL,COL,3,7,L,,,42,15,0,,0,,33,15,0,,0,2010,58,40,59.2,46,34,57.5,25,19,56.8,73.2,85.5
rs.66,20100311,STL,NYI,2,1,W,SO,,36,10,1,,0,,30,12,1,,0,2010,42,44,48.8,30,31,49.2,14,23,37.8,64.0,100.0
rs.67,20100313,STL,CBJ,5,1,W,,,36,16,2,,1,,25,12,0,,0,2010,41,22,65.1,34,19,64.2,26,24,52.0,46.1,99.5
rs.68,20100314,STL,MIN,2,4,L,,,38,13,1,,0,,20,19,1,,0,2010,58,28,67.4,41,26,61.2,26,27,49.1,56.8,87.5
rs.69,20100316,STL,COL,3,5,L,,,39,21,1,,0,,26,25,1,,0,2010,62,34,64.6,50,30,62.5,31,21,59.6,52.9,88.9
rs.70,20100318,STL,NYR,4,3,W,,,16,17,1,,0,,29,11,1,,0,2010,39,40,49.4,27,35,43.5,20,24,45.5,49.4,114.4
rs.71,20100320,STL,NJD,1,0,W,,,20,13,0,,0,,29,11,0,,0,2010,30,43,41.1,22,35,38.6,15,19,44.1,50.4,105.3
rs.72,20100321,STL,NSH,2,3,L,,,25,8,1,,0,,39,6,0,,0,2010,36,51,41.4,27,40,40.3,32,23,58.2,54.5,96.2
rs.73,20100324,STL,DET,2,4,L,,,32,4,0,,0,,24,6,0,,0,2010,49,44,52.7,36,33,52.2,20,18,52.6,63.6,88.1
rs.74,20100325,STL,LAK,3,1,W,,,25,16,0,,0,,31,6,1,,0,2010,30,52,36.6,25,38,39.7,18,23,43.9,28.3,115.8
rs.75,20100328,STL,EDM,2,1,W,,,31,20,1,,0,,24,18,0,,0,2010,41,38,51.9,28,28,50.0,26,21,55.3,49.8,99.5
rs.76,20100330,STL,CHI,4,2,W,,,30,24,0,,0,,34,12,0,,0,2010,47,58,44.8,40,39,50.6,25,23,52.1,54.8,106.7
rs.77,20100401,STL,NSH,2,3,L,,,33,20,1,,0,,32,20,0,,0,2010,43,36,54.4,31,24,56.4,20,25,44.4,58.6,88.8
rs.78,20100403,STL,DAL,2,1,W,,,23,17,1,,0,,25,19,1,,0,2010,32,35,47.8,24,26,48.0,14,18,43.8,32.1,105.3
rs.79,20100405,STL,CBJ,2,1,W,OT,,34,14,1,,0,,28,14,1,,0,2010,42,26,61.8,34,19,64.2,16,14,53.3,64.9,104.3
rs.80,20100407,STL,CHI,5,6,L,,,31,29,0,,0,,26,42,0,,1,2010,34,38,47.2,26,25,51.0,20,18,52.6,50.8,91.9
rs.81,20100409,STL,ANA,6,3,W,,,48,15,2,,0,,26,29,0,,0,2010,60,39,60.6,50,33,60.2,19,26,42.2,68.0,97.2
rs.82,20100410,STL,NSH,1,2,L,SO,,34,6,0,,0,,36,4,0,,0,2010,54,52,50.9,38,38,50.0,31,16,66.0,57.7,99.7
rs.1,20091003,TBL,ATL,3,6,L,,,39,36,1,,0,,28,24,1,,0,2010,55,41,57.3,43,35,55.1,21,26,44.7,58.2,84.9
rs.2,20091006,TBL,CAR,1,2,L,SO,,30,15,1,,0,,28,21,1,,0,2010,35,46,43.2,27,30,47.4,18,19,48.6,49.7,100.0
rs.3,20091008,TBL,NJD,3,4,L,SO,,44,9,1,,0,,34,13,1,,0,2010,58,57,50.4,46,43,51.7,26,27,49.1,27.6,99.8
rs.4,20091010,TBL,CAR,5,2,W,,,39,12,1,,0,,26,14,2,,0,2010,36,40,47.4,28,27,50.9,29,12,70.7,45.8,119.0
rs.5,20091012,TBL,FLA,3,2,W,,,31,10,2,,0,,33,12,1,,1,2010,42,35,54.5,31,28,52.5,24,9,72.7,62.5,104.2
rs.6,20091015,TBL,OTT,1,7,L,,,17,41,0,,0,,35,41,1,,2,2010,28,43,39.4,23,32,41.8,16,14,53.3,49.4,91.7
rs.7,20091017,TBL,PIT,1,4,L,,,23,14,1,,0,,33,14,1,,0,2010,28,33,45.9,20,27,42.6,19,17,52.8,52.2,83.3
rs.8,20091022,TBL,SJS,5,2,W,,,25,6,0,,0,,34,2,1,,0,2010,36,46,43.9,32,36,47.1,26,17,60.5,33.3,119.5
rs.9,20091024,TBL,BUF,2,3,L,SO,,26,8,0,,0,,32,6,0,,0,2010,41,45,47.7,33,34,49.3,26,22,54.2,39.8,102.1
rs.10,20091029,TBL,OTT,5,2,W,,,27,20,2,,0,,23,26,0,,0,2010,28,33,45.9,23,26,46.9,23,15,60.5,31.3,104.9
rs.11,20091031,TBL,NJD,1,2,L,SO,,19,13,0,,0,,38,11,0,,0,2010,39,42,48.1,26,33,44.1,23,27,46.0,53.1,102.2
rs.12,20091102,TBL,PHI,2,6,L,,,28,17,0,,0,,31,13,2,,0,2010,43,39,52.4,32,30,51.6,22,24,47.8,42.9,88.6
rs.13,20091103,TBL,TOR,2,1,W,OT,,32,23,0,,0,,41,15,1,,0,2010,42,53,44.2,30,36,45.5,16,28,36.4,46.4,109.1
rs.14,20091105,TBL,OTT,2,3,L,OT,,20,32,2,,0,,29,24,2,,0,2010,29,44,39.7,18,30,37.5,20,19,51.3,41.1,94.7
rs.15,20091107,TBL,MTL,3,1,W,,,21,4,1,,0,,37,8,1,,0,2010,34,72,32.1,25,52,32.5,15,24,38.5,25.7,111.8
rs.16,20091112,TBL,MIN,4,3,W,SO,,22,10,1,,1,,34,10,1,,0,2010,30,43,41.1,24,34,41.4,19,22,46.3,42.9,97.9
rs.17,20091114,TBL,LAK,1,2,L,SO,,29,27,0,,0,,30,29,1,,0,2010,36,44,45.0,28,31,47.5,25,12,67.6,57.5,104.8
rs.18,20091116,TBL,PHX,4,1,W,,,19,11,1,,0,,31,28,0,,0,2010,31,42,42.5,22,33,40.0,19,18,51.4,15.6,117.7
rs.19,20091119,TBL,ANA,3,4,L,OT,,24,19,1,,0,,27,13,3,,0,2010,33,36,47.8,24,29,45.3,18,20,47.4,40.4,106.1
rs.20,20091121,TBL,CAR,1,3,L,,,21,10,1,,0,,27,8,1,,0,2010,39,39,50.0,26,30,46.4,25,15,62.5,45.8,88.2
rs.21,20091122,TBL,ATL,4,3,W,OT,,40,10,1,,0,,31,14,0,,0,2010,41,36,53.2,35,30,53.8,21,27,43.8,46.4,99.6
rs.22,20091125,TBL,TOR,3,4,L,,,31,6,1,,0,,35,6,0,,0,2010,50,49,50.5,36,41,46.8,34,33,50.7,54.8,94.1
rs.23,20091127,TBL,NYR,5,1,W,,,31,42,2,,0,,27,32,0,,0,2010,43,54,44.3,29,38,43.3,37,20,64.9,46.1,108.7
rs.24,20091128,TBL,DAL,3,4,L,OT,,28,14,1,,0,,38,8,3,,0,2010,36,47,43.4,30,39,43.5,26,21,55.3,17.6,105.2
rs.25,20091130,TBL,COL,0,3,L,,,33,25,0,,0,,29,19,1,,0,2010,43,29,59.7,32,25,56.1,23,17,57.5,70.0,88.9
rs.26,20091202,TBL,BOS,1,4,L,,,40,6,0,,0,,39,12,1,,0,2010,43,44,49.4,36,39,48.0,16,26,38.1,48.3,93.9
rs.27,20091204,TBL,NJD,2,3,L,,,24,23,1,,0,,19,23,2,,0,2010,28,32,46.7,20,27,42.6,20,22,47.6,36.4,100.8
rs.28,20091205,TBL,NYI,4,0,W,,,25,19,2,,0,,30,13,0,,0,2010,43,41,51.2,30,30,50.0,20,17,54.1,56.5,110.5
rs.29,20091207,TBL,WSH,0,3,L,,,26,16,0,,0,,34,12,1,,0,2010,44,34,56.4,31,31,50.0,25,21,54.3,42.9,92.0
rs.30,20091209,TBL,EDM,2,3,L,,,34,25,0,,0,,32,25,0,,0,2010,55,42,56.7,41,34,54.7,35,17,67.3,76.2,94.7
rs.31,20091211,TBL,COL,1,2,L,SO,,22,6,0,,0,,34,2,0,,0,2010,36,41,46.8,28,36,43.8,22,26,45.8,39.3,100.9
rs.32,20091213,TBL,CHI,0,4,L,,,18,31,0,,0,,29,17,0,,0,2010,19,39,32.8,15,25,37.5,14,20,41.2,40.0,77.8
rs.33,20091215,TBL,NSH,4,7,L,,,34,21,2,,0,,27,23,0,,0,2010,50,49,50.5,42,35,54.5,28,25,52.8,62.2,77.5
rs.34,20091217,TBL,DET,0,3,L,,,30,11,0,,0,,22,17,0,,0,2010,48,32,60.0,39,25,60.9,17,18,48.6,64.7,84.2
rs.35,20091218,TBL,STL,6,3,W,,,24,19,0,,0,,26,25,2,,0,2010,33,41,44.6,26,33,44.1,22,17,56.4,32.1,125.7
rs.36,20091221,TBL,NYI,4,2,W,,,28,12,2,,0,,38,8,1,,0,2010,43,55,43.9,32,44,42.1,17,27,38.6,31.9,106.1
rs.37,20091223,TBL,PHI,2,5,L,,,33,10,0,,0,,36,10,1,,0,2010,48,54,47.1,38,41,48.1,15,23,39.5,51.5,96.2
rs.38,20091226,TBL,ATL,4,3,W,,,34,17,0,,0,,27,13,0,,0,2010,47,50,48.5,36,34,51.4,32,27,54.2,59.8,101.3
rs.39,20091228,TBL,BOS,2,1,W,,,39,13,1,,0,,32,19,0,,0,2010,48,47,50.5,43,36,54.4,20,33,37.7,54.3,99.1
rs.40,20091230,TBL,MTL,1,2,L,OT,,35,8,0,,0,,35,6,0,,0,2010,54,60,47.4,41,45,47.7,26,23,53.1,57.7,97.2
rs.41,20100102,TBL,PIT,3,1,W,,,37,10,0,,0,,26,10,0,,0,2010,53,38,58.2,42,30,58.3,17,25,40.5,52.2,104.6
rs.42,20100106,TBL,BUF,3,5,L,,,39,8,0,,0,,35,8,1,,0,2010,49,46,51.6,40,36,52.6,33,17,66.0,56.3,95.1
rs.44,20100108,TBL,NJD,4,2,W,,,14,13,2,,0,,35,15,0,,0,2010,20,39,33.9,14,32,30.4,17,15,53.1,27.8,112.6
rs.43,20100109,TBL,PHI,1,4,L,,,18,15,0,,0,,31,15,1,,0,2010,31,38,44.9,22,31,41.5,22,20,52.4,56.1,94.1
rs.45,20100112,TBL,WSH,7,4,W,,,36,32,4,,0,,36,50,2,,0,2010,33,44,42.9,25,33,43.1,24,25,49.0,51.4,109.7
rs.46,20100114,TBL,FLA,2,3,L,,,30,8,0,,0,,29,6,0,,0,2010,47,45,51.1,34,36,48.6,27,19,58.7,44.7,95.9
rs.47,20100116,TBL,FLA,2,5,L,,,49,6,1,,0,,23,8,2,,0,2010,66,39,62.9,50,31,61.7,23,21,52.3,67.9,85.9
rs.48,20100118,TBL,CAR,3,2,W,,,32,8,1,,0,,22,4,0,,0,2010,59,46,56.2,44,31,58.7,21,14,60.0,61.9,96.4
rs.49,20100119,TBL,NYR,2,8,L,,,23,33,1,,0,,31,25,2,,0,2010,26,47,35.6,22,30,42.3,26,21,55.3,40.3,79.2
rs.50,20100121,TBL,TOR,3,2,W,OT,,32,26,2,,0,,22,38,2,,0,2010,32,26,55.2,25,20,55.6,18,20,47.4,41.4,105.3
rs.51,20100123,TBL,ATL,2,1,W,SO,,26,26,1,,0,,38,22,0,,0,2010,32,56,36.4,25,44,36.2,28,25,52.8,31.1,96.6
rs.52,20100127,TBL,MTL,3,0,W,,,30,25,1,,0,,33,25,0,,0,2010,44,49,47.3,39,41,48.8,26,11,70.3,54.5,107.4
rs.53,20100129,TBL,ANA,1,2,L,SO,,31,40,0,,0,,32,30,1,,0,2010,44,63,41.1,37,43,46.3,28,21,57.1,40.1,103.7
rs.54,20100131,TBL,WSH,2,3,L,,,27,6,1,,0,,31,4,1,,0,2010,38,60,38.8,33,37,47.1,21,26,44.7,51.9,96.3
rs.55,20100202,TBL,ATL,2,1,W,,,24,8,0,,0,,27,8,0,,0,2010,35,50,41.2,25,31,44.6,25,15,62.5,37.3,106.8
rs.56,20100204,TBL,NYI,5,2,W,,,31,8,1,,0,,36,6,0,,0,2010,36,46,43.9,28,37,43.1,26,19,57.8,48.0,110.0
rs.57,20100206,TBL,CGY,2,1,W,OT,,23,20,0,,0,,26,32,1,,0,2010,,,,,0,,0,0,,,
rs.58,20100209,TBL,VAN,3,1,W,,,19,15,1,,1,,40,15,1,,0,2010,26,54,32.5,20,41,32.8,20,16,55.6,44.0,108.3
rs.59,20100211,TBL,BOS,4,5,L,,,35,17,1,,0,,36,21,1,,0,2010,45,54,45.5,36,42,46.2,24,32,42.9,47.9,97.8
rs.60,20100213,TBL,NYI,4,5,L,,,42,13,0,,0,,33,25,0,,0,2010,49,36,57.6,37,32,53.6,25,22,53.2,78.3,92.1
rs.61,20100214,TBL,NYR,2,5,L,,,29,22,1,,0,,23,20,0,,0,2010,46,40,53.5,34,32,51.5,33,19,63.5,68.4,81.6
rs.62,20100302,TBL,PHI,2,7,L,,,38,28,0,,0,,34,24,3,,1,2010,38,33,53.5,30,24,55.6,23,17,57.5,48.1,94.0
rs.63,20100304,TBL,WSH,4,5,L,,,29,8,2,,0,,34,12,0,,0,2010,48,61,44.0,32,39,45.1,22,24,47.8,46.5,92.9
rs.64,20100306,TBL,ATL,6,2,W,,,30,29,1,,0,,31,17,0,,0,2010,36,43,45.6,31,33,48.4,18,20,47.4,63.2,109.7
